LIMMA FOR GSE DATASET										
ID	logFC	CI.025	CI.975	AveExpr	t	P.Value	adj.P.Val	B	modLog10P	signLog10P
SERPINB4	-0.06555328	-0.133115722	0.002009162	6.071099965	-1.915200952	0.057131888	0.252219239	-4.280271789	1.243121	-1.243121
SERPINB5	-0.002117542	-0.037156144	0.03292106	4.189163668	-0.119291787	0.905183886	0.958500264	-5.986189202	0.04326319	-0.04326319
SERPINB6	0.240273746	0.049408381	0.431139111	10.22521842	2.484874448	0.013919128	0.121255827	-3.131682688	1.856388	1.856388
SERPINB7	-0.021295274	-0.065754082	0.023163534	6.314098709	-0.945476368	0.345746614	0.612947945	-5.571961612	0.4612421	-0.4612421
SERPINB8	-0.077988574	-0.172870667	0.016893519	8.095919864	-1.622452469	0.106544341	0.337573372	-4.75993902	0.9724696	-0.9724696
SERPINB9	0.064359737	-0.148685664	0.277405138	8.276155738	0.596303494	0.551759175	0.77039424	-5.825189557	0.2582504	0.2582504
SERPINB9P1	0.087824628	-0.014317722	0.189966978	7.013412893	1.697210577	0.091471818	0.314088748	-4.644720387	1.038713	1.038713
SERPINC1	-0.005116533	-0.06825244	0.058019374	5.617761311	-0.159964858	0.873097107	0.944925272	-5.98082652	0.05893745	-0.05893745
SERPIND1	-0.097957169	-0.178510315	-0.017404023	4.969525736	-2.400374352	0.017449277	0.136437755	-3.319649979	1.758223	-1.758223
SERPINE1	0.602010697	0.161490666	1.042530728	9.407849873	2.697514605	0.007683991	0.090484459	-2.632168851	2.114413	2.114413
SERPINE2	-0.190559082	-0.381458201	3.40E-04	11.55927456	-1.97038452	0.050404912	0.236954822	-4.181337652	1.297527	-1.297527
SERPINF1	0.335132204	0.026251869	0.644012539	9.267638482	2.141663131	0.033632872	0.193837003	-3.857271662	1.473236	1.473236
SERPINF2	-0.001319226	-0.089734579	0.087096127	6.680890508	-0.029452128	0.976538262	0.990293618	-5.992498952	0.01031074	-0.01031074
SERPING1	0.722839966	0.350064559	1.095615374	9.89460121	3.827543724	1.81E-04	0.016670718	0.628025511	3.7419	3.7419
SERPINH1	0.621159052	0.306355649	0.935962454	9.672065365	3.894831359	1.41E-04	0.015002335	0.852561875	3.851892	3.851892
SERPINI1	-0.281231192	-0.796729469	0.234267086	8.573963373	-1.076865656	0.283053563	0.556236169	-5.447284394	0.5481314	-0.5481314
SERPINI2	0.035570037	-0.122422699	0.193562772	6.497664581	0.444398366	0.65731517	0.837528989	-5.899710962	0.1822263	0.1822263
SERTAD1	0.247814772	0.095909973	0.399719571	8.543433238	3.22018597	0.001532724	0.042191077	-1.247467148	2.814536	2.814536
SERTAD2	0.123154543	-0.045534753	0.29184384	9.464605878	1.44108026	0.151386314	0.403959564	-5.018539593	0.8199134	0.8199134
SERTAD3	0.160395316	0.024962584	0.295828048	7.715335583	2.337724352	0.020556382	0.148140834	-3.455102752	1.687053	1.687053
SERTAD4	0.031799425	-0.125804141	0.189402992	6.662142357	0.398270818	0.690926205	0.854329465	-5.918045254	0.1605683	0.1605683
SERTAD4-AS1	0.038045298	-0.088369818	0.164460414	5.252075305	0.5940558	0.553258007	0.771050553	-5.826450191	0.2570723	0.2570723
SERTM1	-0.151569752	-0.383170453	0.080030949	4.779884572	-1.291807874	0.198162773	0.460722621	-5.208961853	0.7029779	-0.7029779
SESN1	-0.143537534	-0.340248483	0.053173414	9.468248521	-1.440330667	0.151597911	0.404173473	-5.019546542	0.8193068	-0.8193068
SESN2	0.082653143	-0.066109695	0.23141598	9.366950895	1.096705888	0.27430836	0.54832602	-5.427069079	0.561761	0.561761
SESN3	-0.103870592	-0.293872876	0.086131693	10.26348496	-1.079093411	0.282062218	0.555181097	-5.44503265	0.5496551	-0.5496551
SESTD1	-0.128171	-0.298345962	0.042003961	9.193873247	-1.486686405	0.138934766	0.386047474	-4.956315849	0.8571891	-0.8571891
SET	-0.012278839	-0.110121792	0.085564115	11.79028849	-0.247715396	0.804651108	0.915004519	-5.96393854	0.09439239	-0.09439239
SETBP1	0.04762217	-0.145127799	0.240372139	9.035850427	0.487685811	0.626395591	0.819284936	-5.880684529	0.2031513	0.2031513
SETD1A	0.03633644	-0.046585682	0.119258563	7.595127554	0.864962396	0.388268351	0.650172642	-5.64044384	0.410868	0.410868
SETD1B	0.006620573	-0.081514853	0.094755999	9.943169363	0.148275826	0.88229938	0.949239127	-5.982527619	0.05438403	0.05438403
SETD2	0.066859894	-0.042905538	0.176625325	9.800743806	1.202334615	0.230892236	0.500623114	-5.313330765	0.6365907	0.6365907
SETD3	-0.082483613	-0.167166544	0.002199317	9.574232355	-1.922635945	0.056183792	0.250555786	-4.267098573	1.250389	-1.250389
SETD4	0.024143601	-0.065791908	0.11407911	8.433462182	0.529902662	0.596865141	0.79975842	-5.860431664	0.2241238	0.2241238
SETD5	0.008600943	-0.121957586	0.139159471	10.75463421	0.130036737	0.896689838	0.954924585	-5.984924292	0.04735775	0.04735775
SETD6	-0.009830137	-0.163666687	0.144006412	8.426976928	-0.126132011	0.899775256	0.956080483	-5.98539657	0.04586595	-0.04586595
SETD7	-0.04410833	-0.19154005	0.103323391	10.1871859	-0.590547633	0.555601376	0.772751516	-5.828408296	0.2552367	-0.2552367
SETD9	0.145080596	-0.059644697	0.349805889	6.901596018	1.39882404	0.163672576	0.419580311	-5.074506022	0.7860241	0.7860241
SETDB1	-0.034478727	-0.141165299	0.072207846	9.452318995	-0.63792073	0.524376568	0.750611943	-5.800992169	0.2803567	-0.2803567
SETDB2	-0.073578863	-0.170123128	0.022965402	7.06684337	-1.504360249	0.134329004	0.379973191	-4.931695005	0.8718302	-0.8718302
SETMAR	-0.042231489	-0.127508009	0.043045031	7.563039227	-0.977534697	0.329682135	0.598779754	-5.543016985	0.4819046	-0.4819046
SETP14	0.047707991	-0.073049817	0.168465799	11.48543352	0.7798322	0.436565113	0.688295229	-5.706285486	0.359951	0.359951
SETP4	0.149572193	-0.060842549	0.359986934	10.12706514	1.403136606	0.162384958	0.417660994	-5.068868678	0.7894542	0.7894542
SETX	0.041368431	-0.076812895	0.159549756	9.228019488	0.69094813	0.490532792	0.726102952	-5.767808817	0.309332	0.309332
SEZ6	-0.147527064	-0.457416371	0.162362242	8.718219632	-0.939702469	0.348692538	0.615292694	-5.577073296	0.4575573	-0.4575573
SEZ6L	-0.633719994	-0.953858219	-0.313581768	8.551333211	-3.907375353	1.34E-04	0.014728361	0.894778835	3.872553	-3.872553
SEZ6L2	-0.041237901	-0.305097818	0.222622016	9.263793781	-0.308495182	0.758080168	0.892302805	-5.947982939	0.1202849	-0.1202849
SF1	0.102657778	-0.019802417	0.225117974	10.68387562	1.654711064	0.099813052	0.327310901	-4.710836636	1.000813	1.000813
SF3A1	-0.059309055	-0.14414562	0.025527511	10.02735218	-1.379949455	0.169399495	0.42639073	-5.098979353	0.7710879	-0.7710879
SF3A2	0.058907419	-0.113564043	0.23137888	8.470313413	0.674183326	0.501102968	0.733891856	-5.778584553	0.300073	0.300073
SF3A3	0.121062522	0.001271259	0.240853784	8.950007644	1.994848093	0.047644215	0.230808854	-4.136622107	1.32199	1.32199
SF3B1	0.050317178	-0.060019429	0.160653785	11.72476272	0.900164562	0.369295616	0.633164728	-5.611244031	0.4326258	0.4326258
SF3B2	0.057129654	-0.02777036	0.142029667	10.38952539	1.328247753	0.185862105	0.446774725	-5.164353157	0.7308091	0.7308091
SF3B3	0.027195902	-0.083631361	0.138023166	9.474225871	0.484375447	0.628737784	0.821300414	-5.882201788	0.2015304	0.2015304
SF3B4	0.018671486	-0.102261348	0.13960432	9.778413267	0.304761364	0.760917628	0.894339166	-5.949063546	0.1186624	0.1186624
SF3B5	0.070558266	-0.069846287	0.21096282	10.25439687	0.991954986	0.322617717	0.59236306	-5.529686297	0.4913118	0.4913118
SF3B6	0.079174795	-0.04733179	0.205681381	10.76591939	1.235375752	0.218381242	0.48618002	-5.275644441	0.6607847	0.6607847
SFI1	0.016666869	-0.063293004	0.096626742	7.847728449	0.411440637	0.681263447	0.849465885	-5.913014945	0.1666849	0.1666849
SFMBT1	0.060580407	-0.052703569	0.173864383	7.645957894	1.055574672	0.292648114	0.565133516	-5.468573169	0.5336543	0.5336543
SFMBT2	-0.286013503	-0.488917781	-0.083109225	8.043060464	-2.782406579	0.006000768	0.080581746	-2.422282228	2.221793	-2.221793
SFN	0.003020704	-0.129307141	0.135348549	9.16742549	0.045059067	0.964112679	0.9849314	-5.99194984	0.01587221	0.01587221
SFPQ	0.021553972	-0.112811065	0.155919008	11.05435512	0.316640376	0.751901793	0.889296743	-5.945580026	0.1238389	0.1238389
SFR1	-0.302235575	-0.464088058	-0.140383091	7.175527822	-3.685967248	3.05E-04	0.020937061	0.166275725	3.515118	-3.515118
SFRP1	-0.394166368	-0.704614283	-0.083718453	7.510561098	-2.506202016	0.013135344	0.11742168	-3.083287915	1.881559	-1.881559
SFRP2	-0.422680359	-0.945820839	0.100460121	7.710304381	-1.594846899	0.112588658	0.347292125	-4.801215716	0.9485054	-0.9485054
SFRP4	0.309017499	-0.089578617	0.707613614	8.039145904	1.530295384	0.127787059	0.370022091	-4.895053609	0.8935131	0.8935131
SFRP5	-0.033508955	-0.104751503	0.037733594	5.903085089	-0.928424708	0.354492856	0.619993929	-5.586968264	0.4503925	-0.4503925
SFSWAP	-0.067725446	-0.171582877	0.036131986	9.212637659	-1.287180788	0.199766708	0.462783825	-5.214539259	0.6994769	-0.6994769
SFT2D1	0.093291327	-0.056143709	0.242726364	10.16151911	1.232293328	0.21952719	0.487449321	-5.279202627	0.6585117	0.6585117
SFT2D2	0.100675471	-0.042940201	0.244291143	9.937715257	1.383716418	0.168244578	0.424176963	-5.09412093	0.7740589	0.7740589
SFT2D3	0.072130205	-0.033152347	0.177412757	8.903142226	1.352340389	0.178047902	0.437069123	-5.134193013	0.7494631	0.7494631
SFTA1P	-0.039860657	-0.102184115	0.022462801	5.599584679	-1.262461587	0.208497637	0.473677246	-5.244003054	0.6808989	-0.6808989
SFTA2	-0.041589774	-0.098562705	0.015383158	4.598288739	-1.440931202	0.151428372	0.404020188	-5.018739867	0.8197927	-0.8197927
SFTA3	0.016234794	-0.04540754	0.077877127	4.227790227	0.519867853	0.603826414	0.804180374	-5.865397454	0.2190879	0.2190879
SFTPA1	-0.002556959	-0.052566791	0.047452872	4.599995253	-0.100923815	0.919728892	0.965549125	-5.988099063	0.03634017	-0.03634017
SFTPA2	-0.044488591	-0.101811589	0.012834406	6.060629823	-1.531951521	0.127377952	0.369682864	-4.892693135	0.8949057	-0.8949057
SFTPB	-0.041135051	-0.123264529	0.040994427	8.654381829	-0.988640131	0.324232765	0.593373123	-5.532767753	0.4891431	-0.4891431
SFTPC	-0.054976497	-0.139810845	0.029857852	8.619065762	-1.279176838	0.202563749	0.466709527	-5.224140776	0.6934383	-0.6934383
SFTPD	-0.078598283	-0.161589082	0.004392516	5.966950751	-1.869426385	0.063269168	0.26401815	-4.360299061	1.198808	-1.198808
SFXN1	-0.079884088	-0.192691192	0.032923015	8.731005104	-1.397813055	0.16397555	0.419906933	-5.07582512	0.7852209	-0.7852209
SFXN2	-0.058908799	-0.139571533	0.021753935	8.192413453	-1.441559224	0.151251231	0.403849416	-5.01789592	0.8203011	-0.8203011
SFXN3	-0.00962025	-0.131882552	0.112642051	9.444607485	-0.155317024	0.876754145	0.94658751	-5.981518364	0.05712217	-0.05712217
SFXN4	-0.228292546	-0.361158159	-0.095426932	8.265940292	-3.391598162	8.63E-04	0.031909517	-0.746352937	3.06412	-3.06412
SFXN5	-0.045263403	-0.191880372	0.101353566	9.711273264	-0.609380039	0.543079448	0.764344813	-5.817761499	0.2651366	-0.2651366
SGCA	-0.003601846	-0.07798988	0.070786189	5.619448642	-0.095575649	0.923969252	0.967300824	-5.988595272	0.03434248	-0.03434248
SGCB	0.092764168	-0.013965136	0.199493473	10.77281045	1.715622896	0.088037998	0.309581251	-4.615574163	1.05533	1.05533
SGCD	-0.26630823	-0.422332309	-0.110284152	7.137932729	-3.369133499	9.31E-04	0.033085052	-0.813314506	3.030859	-3.030859
SGCE	0.164849691	-0.119957098	0.449656479	8.888722897	1.142518018	0.25483214	0.529035025	-5.379002494	0.5937458	0.5937458
SGCG	-0.046079452	-0.158904033	0.066745129	5.452085064	-0.806174081	0.421259538	0.676261052	-5.686634307	0.3754503	-0.3754503
SGCZ	-0.03753908	-0.095410141	0.020331981	4.71715767	-1.280405225	0.20213262	0.466056852	-5.222671018	0.6943636	-0.6943636
SGF29	-0.013455362	-0.077694948	0.050784225	8.545510641	-0.413445145	0.679797297	0.848898551	-5.91223499	0.1676206	-0.1676206
SGIP1	-0.573169432	-0.849558765	-0.2967801	7.098145026	-4.093426541	6.54E-05	0.011010458	1.533980662	4.184695	-4.184695
SGK1	-0.094603375	-0.321260398	0.132053649	11.09450738	-0.823877616	0.41115399	0.668115708	-5.673063562	0.3859955	-0.3859955
SGK2	-0.062233298	-0.131578123	0.007111526	7.934350038	-1.771470901	0.078259369	0.292061576	-4.5253154	1.106464	-1.106464
SGK3	-0.17419006	-0.393181915	0.044801794	9.096851221	-1.570075965	0.118241585	0.355786605	-4.837669611	0.9272298	-0.9272298
SGMS1	-0.441368774	-0.696189621	-0.186547927	7.952043454	-3.418943363	7.86E-04	0.030821256	-0.664323949	3.104831	-3.104831
SGMS1-AS1	-0.110275325	-0.181614105	-0.038936545	5.858563374	-3.05125094	0.002641651	0.054805015	-1.718934057	2.578125	-2.578125
SGMS2	0.210120015	2.75E-04	0.419965465	6.645009892	1.976483177	0.049704326	0.235357529	-4.170239447	1.303606	1.303606
SGO1	-0.058047412	-0.130065062	0.013970237	6.97744054	-1.590996326	0.11345301	0.348983923	-4.806918679	0.945184	-0.945184
SGO1-AS1	-0.004275766	-0.036750551	0.028199018	4.205150776	-0.259892025	0.795258971	0.910922853	-5.961021067	0.09949142	-0.09949142
SGO2	0.248750508	-0.031899958	0.529400974	7.416581814	1.749538351	0.081987694	0.29923145	-4.561093642	1.086251	1.086251
SGPL1	-0.118616235	-0.250926879	0.013694409	9.707445759	-1.769597964	0.078572216	0.292410758	-4.528387441	1.104731	-1.104731
SGPP1	-0.051223791	-0.197728493	0.09528091	8.841076394	-0.690153054	0.49103134	0.726102952	-5.768325803	0.3088908	-0.3088908
SGPP2	-0.179709185	-0.373367965	0.013949596	7.009786657	-1.831716841	0.068729374	0.27453553	-4.42483332	1.162858	-1.162858
SGSH	0.224156252	0.070681008	0.377631496	9.428313148	2.882954458	0.004444494	0.070473767	-2.166063751	2.352178	2.352178
SGSM1	-0.253850607	-0.452095211	-0.055606003	7.753082452	-2.527563577	0.012390015	0.113686049	-3.034432708	1.906928	-1.906928
SGSM2	-0.048474504	-0.160883039	0.06393403	11.03555212	-0.851215157	0.395837443	0.656294388	-5.651533728	0.4024831	-0.4024831
SGSM3	-0.114015236	-0.207956169	-0.020074303	8.099862799	-2.39570466	0.017665646	0.13748037	-3.32986124	1.75287	-1.75287
SGTA	0.01200544	-0.074531532	0.098542411	8.936509688	0.273842997	0.784534991	0.905916146	-5.957506565	0.1053877	0.1053877
SGTB	-0.246595551	-0.455491911	-0.037699191	8.794474251	-2.330127155	0.020964448	0.150176607	-3.471300944	1.678517	-1.678517
SH2B1	0.070229866	-0.01706072	0.157520452	8.571529343	1.588106741	0.114105102	0.349667198	-4.811189578	0.9426949	0.9426949
SH2B2	0.053309033	-0.083684474	0.19030254	9.612115881	0.7681147	0.443475956	0.693920436	-5.714818613	0.3531299	0.3531299
SH2B3	0.187128965	0.010887641	0.363370289	8.843437918	2.095841936	0.037565072	0.20487003	-3.946474488	1.425216	1.425216
SH2D1A	-0.007202233	-0.057845333	0.043440867	6.093571466	-0.280719208	0.779264318	0.903002932	-5.955706791	0.1083152	-0.1083152
SH2D1B	-0.061262108	-0.127464239	0.004940023	6.004782177	-1.82660746	0.069498398	0.275581616	-4.433480259	1.158025	-1.158025
SH2D2A	0.023700996	-0.055589651	0.102991644	7.087960235	0.590024299	0.555951369	0.773138392	-5.828699409	0.2549632	0.2549632
SH2D3A	0.028277104	-0.031625689	0.088179897	6.539002806	0.931779415	0.352761093	0.618819597	-5.584037235	0.4525193	0.4525193
SH2D3C	-0.067136466	-0.193770918	0.059497987	7.414105247	-1.046482219	0.296811902	0.568785987	-5.47753692	0.5275187	-0.5275187
SH2D4A	0.092164315	-0.001949932	0.186278563	7.043324747	1.93300369	0.05488381	0.24736786	-4.248647773	1.260556	1.260556
SH2D4B	-0.014546396	-0.069309875	0.040217082	5.113957945	-0.52431182	0.600739037	0.802406288	-5.86321	0.2213141	-0.2213141
SH2D5	-0.042956309	-0.21453042	0.128617802	7.07264222	-0.494197405	0.621799512	0.81632434	-5.877669963	0.2063496	-0.2063496
SH2D6	0.007559999	-0.062378165	0.077498163	6.651300089	0.213369712	0.831292176	0.927603306	-5.971413945	0.08024631	0.08024631
SH3BGR	0.090170914	-0.144630159	0.324971987	8.779301629	0.758039179	0.449468474	0.699028855	-5.722053436	0.3473008	0.3473008
SH3BGRL	0.02990259	-0.081266108	0.141071289	11.85252552	0.530947459	0.596142474	0.799138305	-5.859909201	0.2246499	0.2246499
SH3BGRL2	-0.388609103	-0.621511622	-0.155706584	8.028979915	-3.293548338	0.001201804	0.037245872	-1.035772288	2.920166	-2.920166
SH3BGRL3	0.280591264	0.110148249	0.451034279	10.5570383	3.249527343	0.001391334	0.039675184	-1.163300866	2.856569	2.856569
SH3BP1	-0.001343162	-0.09067374	0.087987416	7.719063191	-0.029679296	0.976357353	0.990250112	-5.992492609	0.0103912	-0.0103912
SH3BP2	0.083273506	-0.046659834	0.213206845	9.175379532	1.26506111	0.207566555	0.4726624	-5.240930928	0.6828426	0.6828426
SH3BP4	0.162598597	-0.026449058	0.351646251	9.403462672	1.697738345	0.091371902	0.31388713	-4.643889167	1.039187	1.039187
SH3BP5	-0.151230032	-0.389256226	0.086796162	9.823402156	-1.254118428	0.211506564	0.477042152	-5.25382117	0.6746762	-0.6746762
SH3BP5-AS1	-0.004504794	-0.115276305	0.106266716	7.945178549	-0.080273492	0.936113387	0.973326415	-5.989865838	0.02867154	-0.02867154
SH3BP5L	0.08002774	2.28E-05	0.160032643	7.648520822	1.97446394	0.049935369	0.235682007	-4.17391763	1.301592	1.301592
SH3D19	-0.068765284	-0.250685351	0.113154782	8.186815788	-0.746128958	0.45661158	0.704589311	-5.730483346	0.3404531	-0.3404531
SH3D21	0.086808314	-0.013624173	0.187240801	6.779043963	1.706130947	0.08979488	0.312064029	-4.630637552	1.046748	1.046748
SH3GL1	0.111583035	0.011917114	0.211248956	9.731529769	2.209920962	0.028435346	0.176008588	-3.721014925	1.546141	1.546141
SH3GL1P1	0.03542144	-0.038302843	0.109145724	4.658489918	0.948376783	0.344272836	0.611438776	-5.569382163	0.4630972	0.4630972
SH3GL1P2	0.014694083	-0.068449579	0.097837745	6.161317665	0.348849898	0.727630141	0.874684002	-5.93546533	0.1380893	0.1380893
SH3GL2	-0.766363082	-1.383627006	-0.149099157	7.696884642	-2.450693151	0.015262354	0.126604021	-3.208444687	1.816378	-1.816378
SH3GL3	-0.478291953	-0.878092625	-0.078491281	8.290778485	-2.361428565	0.01932773	0.143812204	-3.404245884	1.713819	-1.713819
SH3GLB1	0.099531254	-0.056549335	0.255611843	10.60738757	1.258739431	0.209836129	0.475399078	-5.248391123	0.6781197	0.6781197
SH3GLB2	-0.030324434	-0.155892927	0.095244058	8.620755496	-0.476691365	0.634189048	0.824332627	-5.88568396	0.1977813	-0.1977813
SH3KBP1	3.73E-04	-0.123498749	0.124243942	10.10335169	0.005937356	0.995269608	0.99791204	-5.992891903	0.002059258	0.002059258
SH3PXD2A	-0.058950424	-0.30107772	0.183176873	9.229618775	-0.480583035	0.631425681	0.822615094	-5.883927323	0.1996778	-0.1996778
SH3PXD2A-AS1	-0.053939233	-0.114123075	0.00624461	5.924279627	-1.76909073	0.078657119	0.292481109	-4.529218881	1.104262	-1.104262
SH3PXD2B	0.316172401	0.115574187	0.516770614	9.957672062	3.111158618	0.002183405	0.049581388	-1.554316039	2.660866	2.660866
SH3RF1	0.074643012	-0.063224537	0.212510562	8.87196062	1.068691506	0.286711421	0.559897491	-5.455507265	0.542555	0.542555
SH3RF2	-0.044512239	-0.092063064	0.003038587	6.24739492	-1.847764571	0.066359742	0.269969497	-4.39752408	1.178095	-1.178095
SH3RF3	-0.242103772	-0.410049686	-0.074157857	8.852628478	-2.845492004	0.004975147	0.074757307	-2.262487907	2.303194	-2.303194
SH3RF3-AS1	-0.064133933	-0.11958992	-0.008677945	4.446120637	-2.282783304	0.023671513	0.160996207	-3.571132115	1.625774	-1.625774
SH3TC1	0.204341691	-0.028415561	0.437098943	7.644216817	1.732922017	0.084908041	0.304522506	-4.587913881	1.071051	1.071051
SH3TC2	-0.07226667	-0.238782445	0.094249106	5.440168424	-0.856658867	0.392829498	0.653531786	-5.647163346	0.4057959	-0.4057959
SH3YL1	-0.028100759	-0.167616409	0.111414891	9.793813195	-0.397576203	0.691437277	0.854427858	-5.918306033	0.1602472	-0.1602472
SHANK1	-0.014024833	-0.093349392	0.065299726	6.28409923	-0.348991859	0.727523753	0.874677773	-5.935418586	0.1381528	-0.1381528
SHANK2	-0.416383034	-0.764589126	-0.068176942	7.432098299	-2.360379954	0.019380682	0.143923028	-3.40650578	1.712631	-1.712631
SHANK2-AS2	-0.033268823	-0.095752774	0.029215127	6.115014183	-1.050979446	0.294747476	0.566544707	-5.47311291	0.5305499	-0.5305499
SHANK2-AS3	-0.010918116	-0.053181023	0.031344791	6.753393193	-0.509933567	0.610753972	0.808320593	-5.870220295	0.2141337	-0.2141337
SHANK3	-0.280598434	-0.564750089	0.003553221	8.673255279	-1.949217541	0.052901572	0.242540206	-4.219603174	1.276531	-1.276531
SHARPIN	0.004739644	-0.067771958	0.077251246	8.266087026	0.129021912	0.897491578	0.955271148	-5.98504842	0.04696962	0.04696962
SHB	-0.049436872	-0.173803729	0.074929984	7.770360771	-0.784642066	0.433746529	0.686683135	-5.702745641	0.362764	-0.362764
SHBG	-0.006726563	-0.06869517	0.055242044	6.920573549	-0.214262776	0.830596823	0.927396914	-5.971233661	0.08060973	-0.08060973
SHC1	0.409140147	0.136083623	0.682196671	10.71148871	2.957636499	0.00353789	0.062887385	-1.970454397	2.451256	2.451256
SHC2	-0.082641267	-0.225650366	0.060367832	8.958377287	-1.140666155	0.255600116	0.529944462	-5.380983034	0.592439	-0.592439
SHC3	-0.470426226	-0.746832211	-0.19402024	9.358929932	-3.359458955	9.63E-04	0.033495695	-0.84203297	3.016586	-3.016586
SHC4	-0.027358632	-0.22656064	0.171843376	7.657792119	-0.271097756	0.786642044	0.9068348	-5.958212647	0.1042228	-0.1042228
SHCBP1	0.322820675	0.010112173	0.635529176	6.411970128	2.03773127	0.043114054	0.219360011	-4.056972281	1.365381	1.365381
SHCBP1L	-0.004071792	-0.045545999	0.037402414	5.855746928	-0.193790628	0.846569288	0.934019608	-5.975177266	0.07233749	-0.07233749
SHD	-0.336265592	-0.729719784	0.057188601	8.169193897	-1.686993892	0.093423551	0.317622658	-4.660762227	1.029544	-1.029544
SHE	-0.084304523	-0.210263144	0.041654097	6.880598955	-1.321138169	0.188216203	0.449322611	-5.173151876	0.725343	-0.725343
SHF	-0.076426889	-0.160902218	0.00804844	7.208116234	-1.785835883	0.075893763	0.288128597	-4.501649691	1.119794	-1.119794
SHH	0.106896808	-0.022285912	0.236079528	7.096043674	1.633373745	0.104225916	0.3344614	-4.743419914	0.9820243	0.9820243
SHISA2	-0.166599252	-0.417495595	0.08429709	5.453833385	-1.310702037	0.191711866	0.452932248	-5.18598377	0.717351	-0.717351
SHISA3	-0.002725883	-0.106302364	0.100850597	4.32535977	-0.051948307	0.958630374	0.982314344	-5.991634271	0.01834881	-0.01834881
SHISA4	-0.092607311	-0.235544427	0.050329806	8.639561857	-1.27886739	0.202672463	0.466751626	-5.224510812	0.6932053	-0.6932053
SHISA5	0.258299205	0.110034495	0.406563915	10.21631915	3.438828629	7.34E-04	0.030133061	-0.60431562	3.134589	3.134589
SHISA6	-0.145208562	-0.693405971	0.402988847	6.855716739	-0.522854083	0.601750984	0.80295634	-5.863929587	0.2205832	-0.2205832
SHISA7	-0.204525307	-0.343894826	-0.065155787	7.600466909	-2.896706589	0.004263051	0.068584788	-2.13038193	2.370279	-2.370279
SHISA8	-0.084106516	-0.185004677	0.016791645	6.11043424	-1.645400588	0.101719752	0.330358989	-4.725104541	0.9925947	-0.9925947
SHISA9	-0.264798973	-0.516296891	-0.013301056	7.673800406	-2.078294852	0.039172151	0.209340804	-3.980150794	1.407023	-1.407023
SHISAL1	-0.233013966	-0.433847363	-0.032180568	7.559175183	-2.290188731	0.023228868	0.159497486	-3.555643336	1.633972	-1.633972
SHISAL2A	0.049143211	-0.034585086	0.132871509	6.491595325	1.158554659	0.248249347	0.521653206	-5.361719346	0.6051119	0.6051119
SHKBP1	0.147502169	0.041895091	0.253109247	7.514540573	2.756961086	0.006466262	0.083662776	-2.485814773	2.189347	2.189347
SHLD1	-0.022974951	-0.098825852	0.052875951	7.389428922	-0.597886987	0.550704462	0.770070434	-5.824298599	0.2590814	-0.2590814
SHLD2	-0.164394085	-0.307760149	-0.021028022	9.587835314	-2.263419668	0.024863997	0.164937568	-3.611409715	1.604429	-1.604429
SHLD2P1	0.146645454	0.017449929	0.27584098	10.45909643	2.240507442	0.026342522	0.169692359	-3.658652609	1.579343	1.579343
SHLD2P3	-0.164394085	-0.307760149	-0.021028022	9.587835314	-2.263419668	0.024863997	0.164937568	-3.611409715	1.604429	-1.604429
SHLD3	-0.007956791	-0.147331629	0.131418046	5.477824697	-0.112688306	0.910409537	0.96127315	-5.986912492	0.0407632	-0.0407632
SHMT1	0.033958713	-0.045662857	0.113580283	10.0533434	0.841871369	0.401033001	0.659937037	-5.658970841	0.3968199	0.3968199
SHMT2	0.159653299	-0.054534706	0.373841305	10.30095284	1.47132295	0.143037304	0.391932408	-4.977488134	0.8445507	0.8445507
SHOC1	-0.029891915	-0.080827675	0.021043844	4.859072535	-1.158393778	0.248314785	0.521739781	-5.361893909	0.6049974	-0.6049974
SHOC2	-0.137932383	-0.269147224	-0.006717541	9.091709049	-2.0749543	0.039484684	0.209914674	-3.986531569	1.403571	-1.403571
SHOX2	0.782338462	0.398367445	1.16630948	7.935306033	4.021809493	8.64E-05	0.012082554	1.285056122	4.063284	4.063284
SHPK	0.076134394	0.004172149	0.148096639	7.439367247	2.088341172	0.038244983	0.206849623	-3.96090275	1.417426	1.417426
SHPRH	-0.211130848	-0.40704736	-0.015214336	7.53919088	-2.127188174	0.03483482	0.196796666	-3.885648018	1.457986	-1.457986
SHQ1	0.156312135	0.03615865	0.276465621	8.232603739	2.567920541	0.011084327	0.107452457	-2.941089603	1.955291	1.955291
SHROOM1	-0.02529833	-0.141138771	0.090542111	9.048864231	-0.431079043	0.666952531	0.842833168	-5.905210639	0.1759051	-0.1759051
SHROOM2	0.031328892	-0.23653313	0.299190914	8.969613382	0.230865562	0.817694577	0.921940785	-5.967745007	0.08740888	0.08740888
SHROOM3	0.407813228	0.146938127	0.668688329	8.228379192	3.085701671	0.002368327	0.052213315	-1.624615535	2.625558	2.625558
SHROOM4	-0.094078952	-0.19642951	0.008271607	7.8421772	-1.814376911	0.071368226	0.280188296	-4.45408467	1.146495	-1.146495
SHTN1	-0.188773841	-0.590410044	0.212862362	9.519964972	-0.927756951	0.354838211	0.620340073	-5.58755044	0.4499696	-0.4499696
SI	-0.013450948	-0.045114692	0.018212797	3.889803261	-0.838524703	0.402903899	0.661599613	-5.661614801	0.3947985	-0.3947985
